%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 10
% vectors count = 3000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute attrib_3 numeric
@attribute attrib_4 numeric
@attribute attrib_5 numeric
@attribute attrib_6 numeric
@attribute attrib_7 numeric
@attribute attrib_8 numeric
@attribute attrib_9 numeric
@attribute attrib_10 numeric
@attribute class {0, 1}
@data
13.487366,-837.18506,-690.427,-662.0094,9.831787,489.24585,-320.81293,834.7654,-233.90973,-92.91498,1
63.352417,-132.39209,-184.63086,-351.88452,447.33325,877.3955,323.67822,-106.28522,-33.439148,950.4453,1
-279.86798,-364.68634,403.35974,-32.71289,-444.79022,-685.86206,-525.7366,674.5515,454.81348,-241.15057,1
18.821472,230.8114,164.81128,269.78064,859.00146,-111.44977,370.2107,-908.96594,-681.0058,-351.74634,0
225.05835,-33.203674,178.42993,-43.04767,-656.38635,995.79663,-822.27765,822.3699,-619.69885,577.91394,1
-897.54706,75.15991,-734.6049,-110.48047,944.41943,935.54175,665.3463,29.214355,-329.8322,526.9757,1
-698.8877,743.20703,-276.46497,-471.65656,384.8069,469.64453,-453.06763,767.42993,624.4347,333.79944,1
-873.20044,-767.6689,998.4353,-318.91583,-148.13367,-286.2636,-183.79156,-247.55414,-181.44012,-910.13055,0
457.7489,-813.22296,126.09888,127.19153,624.97205,177.54578,674.5188,593.80615,-60.737427,-684.0617,0
-487.92255,-531.172,284.23425,420.37573,-125.81024,-920.1921,419.64026,-17.64862,-285.75262,111.63611,0
-918.1731,-748.89026,-252.6203,-395.82983,-961.92236,434.76648,-188.58374,292.16516,376.64587,13.049255,1
-304.98615,939.91223,691.2294,-263.08606,-508.8839,-315.68433,758.09204,-467.12762,4.612671,-176.02802,0
805.9918,234.94324,-223.72583,-21.861145,543.52527,-165.28333,-119.265015,88.3114,-264.54425,770.1024,1
814.5065,-653.54816,-690.95764,-334.0926,-489.3004,-192.25476,-276.66028,894.4685,800.3452,182.08325,1
-351.10504,-657.8562,485.89758,97.3064,-117.782104,-152.45734,600.7145,-11.438904,858.85535,919.9557,0
-600.9919,-308.04028,-869.14606,551.52136,-846.0359,-192.94434,738.84644,204.24365,-62.57013,-58.522827,1
-464.0459,-616.94196,-787.22363,-937.6102,210.14587,-401.28632,-706.7595,-646.714,-996.3483,979.3253,0
-498.7427,210.92871,-57.520996,-692.9793,-790.00244,-683.89636,766.0353,-163.80817,-143.47522,-926.83704,0
686.3113,892.4326,486.69263,-862.8285,-391.966,956.32666,425.10632,-766.2047,-494.34705,-296.17358,0
259.17078,-974.10144,-720.0292,305.04114,484.45898,-607.85443,606.69055,-824.1686,-120.67175,156.73035,0
41.0979,331.68506,959.92346,-954.3144,-42.445923,510.9287,-287.59772,-555.9475,-220.57385,314.40442,0
-792.5736,389.51575,-605.4642,-248.67755,-327.3374,-838.0557,653.1603,-213.92249,-867.7594,814.5973,0
410.0714,748.3933,817.8198,41.592163,-300.9461,-200.75977,214.11841,887.551,317.79565,-962.45197,1
-177.53857,979.1775,352.995,-712.1874,-490.8905,-805.16266,-10.013184,126.27698,650.8296,987.05066,0
328.1366,283.43994,-801.6241,-65.87323,862.71094,203.23132,249.25073,-478.997,-204.11774,244.26038,1
754.3158,-364.32275,-596.0219,-223.86536,-421.4671,-183.54932,315.04224,253.91223,-705.6897,-103.47284,1
-259.7754,-753.6613,-193.3606,366.34167,-545.5299,348.59204,192.40442,-489.68018,-363.56702,-72.16205,0
-18.0448,173.59924,554.4928,-270.02112,519.23474,-124.43109,-474.79834,518.55457,-992.5451,-89.08606,0
-427.55115,121.83313,380.51794,65.179565,780.0775,-468.29364,-763.9123,-379.3036,-542.3561,-971.9141,0
-275.5905,440.0371,-71.53638,695.0696,-492.30957,88.004395,-998.9616,150.22986,688.0481,189.47461,1
-0.58483887,825.9512,-52.258972,-480.74493,-395.02106,721.82434,53.5979,681.43396,701.6345,189.68005,1
-651.7342,-340.4626,-81.71338,17.92694,884.0984,-994.8688,-373.02002,-150.56781,451.21204,-18.665833,0
782.0138,-202.73486,909.4376,589.03955,-825.2006,-984.7991,954.59973,-922.5321,-568.8179,-65.041565,0
-267.2398,277.0017,392.40112,-100.27417,561.7628,891.084,397.8153,-996.3938,-572.3786,-254.71436,0
-573.0242,89.19104,893.99524,-84.5188,-939.42224,60.550903,-403.79846,-356.60608,784.2803,936.50745,0
-413.088,-3.395813,286.33203,399.1317,458.8922,-658.5584,89.39722,984.99023,390.83777,-128.99127,0
-891.07196,521.73914,45.567383,-333.08667,-455.1181,-69.75586,-404.4613,-927.88586,890.5365,92.48413,0
58.850708,513.6129,-218.3905,-871.9302,-400.3954,337.5536,910.83813,-872.7058,-520.3064,-294.3819,0
297.63538,-843.798,944.79944,-849.5642,-170.61792,-820.75146,-514.42584,-0.9477539,-819.62067,-562.305,0
635.6885,-452.66968,-33.574097,-223.03522,-248.36792,-395.51373,-692.5502,-566.2356,-935.1432,-174.21088,0
-152.43036,-126.14984,705.0492,112.78284,721.41565,-586.09973,364.03198,284.21643,957.49585,566.02966,0
802.99023,207.19556,-626.15765,-688.93665,-498.57892,-373.09998,-851.871,-163.23706,404.41602,44.535034,1
933.90295,669.7766,-54.42334,-832.9837,-353.47363,585.1637,306.08044,-311.78436,856.87695,-805.07605,1
216.10413,460.4209,-892.18805,-302.96753,-486.97443,-524.006,407.84827,-90.928406,141.5216,503.03833,1
658.46875,415.61646,-686.1152,705.2129,835.9175,-573.8801,144.58594,-875.337,375.2975,770.1096,1
-768.6903,-481.63843,394.23865,349.10242,-624.60266,-288.01642,145.35901,-680.29755,917.8302,-628.23236,0
-598.8074,-700.0573,-987.40607,893.64294,352.20984,-29.001892,567.46265,-29.770752,-961.9867,588.9807,0
-447.04926,-679.8522,333.7428,126.60425,913.37695,-949.5958,78.17334,32.083374,-590.30615,171.43909,0
-943.05054,922.71375,381.9358,-104.23547,243.84741,-76.849915,639.8428,524.9354,954.91125,813.4885,0
-526.5806,-34.06714,-615.2376,669.8259,120.89429,-783.13654,371.33594,260.05627,939.74524,523.2092,1
174.74744,-899.76373,997.1588,-670.3136,557.9507,-218.06549,829.49976,-360.89526,521.29736,-51.446533,0
-283.9369,-61.556213,-329.93677,128.69409,-29.409485,-536.30927,383.46057,-472.79028,474.7312,248.81494,0
705.605,-170.32587,-39.16632,-859.4207,193.36523,-906.4325,-602.84375,-240.28119,832.96826,-120.43884,1
236.78796,-749.6547,576.69543,-81.13922,-737.7251,583.2617,52.94922,-182.35443,-708.85126,165.20374,0
-432.57007,567.2191,103.259155,554.84705,-359.8891,-41.433594,-390.98584,-802.2458,12.15625,-607.41266,0
-501.66522,266.2578,-691.1234,-967.64105,393.3352,-73.39441,359.27234,-238.64703,873.4413,-345.47394,1
549.6676,991.6156,649.8639,-418.3075,528.3887,8.494629,637.04614,279.40088,80.39783,-756.4254,0
-298.0904,872.0974,-944.7574,635.06323,-532.57764,-77.77368,-141.36353,-935.0537,705.21924,-860.8104,1
207.43848,-245.19183,-427.2926,639.04517,599.7532,-542.70654,-766.7096,217.89404,266.32507,297.7627,1
244.0509,-99.263794,246.35583,200.77393,-496.56766,888.9031,670.3231,978.59875,522.16565,953.0027,1
-665.6635,364.06104,-686.1135,304.64233,215.01599,-462.43542,297.5962,-970.9801,-299.1656,-971.7477,0
-737.6809,-728.1952,-994.685,-738.1804,-334.98633,547.5576,-520.5679,-517.4181,315.99792,773.2637,1
-644.987,294.97534,851.85266,929.3878,-172.10559,649.7449,303.96716,-387.8208,-670.9623,-257.34253,0
-458.39905,-835.2077,-666.23584,-1.3504639,401.5299,-438.89142,-876.2819,-918.0982,912.05554,-235.02032,1
543.1273,702.4093,-822.6449,898.9346,980.3751,-117.805786,208.85596,-769.7726,-442.14154,299.3855,1
273.51733,-281.57617,-172.448,-654.03,174.61023,667.5596,146.66174,615.0947,288.7848,887.22656,1
347.19226,-323.6175,153.92175,690.77295,315.21667,-797.20636,-64.535034,-954.86743,660.0824,-219.844,0
194.63416,-764.3756,-219.2558,-939.4487,40.12561,520.3937,-674.13135,313.333,-34.396606,-577.00757,1
-703.6967,-117.37457,458.4967,-452.07355,852.96265,-422.2696,811.31055,-897.1762,-729.868,602.9513,0
474.87207,672.2069,-586.3547,275.91516,-236.37152,211.67981,-374.65515,-511.44177,-243.68024,-282.3296,1
959.68567,-367.48578,831.0543,576.69324,-654.70105,540.72473,-567.98645,209.42944,433.78296,-110.331116,1
-614.2804,-701.2515,649.9418,-538.31384,-631.9994,627.1199,-727.8522,684.44775,-31.508057,-652.30084,1
-751.5469,944.7057,207.71533,374.69153,893.53296,-683.96985,332.47986,-497.5671,613.4928,-454.67694,0
-751.44696,848.9509,370.02686,-589.5278,-954.74713,268.59778,722.36804,891.5918,-275.18512,489.6753,0
974.9219,990.8688,470.09058,906.80286,210.4314,491.1184,-432.66095,-805.89795,802.97144,-539.2766,1
-553.4271,-795.8957,-617.97534,-107.28363,210.12744,-21.385681,-841.6535,-491.6617,490.82166,121.59009,1
24.275879,460.48572,514.2826,270.42908,905.6044,440.03796,835.71106,-49.123352,469.06836,-481.867,0
-620.4334,-287.89606,-521.0164,-49.961853,-868.6463,-887.67236,848.4901,121.34253,-886.10516,-138.32709,0
-254.6637,-165.2276,126.178955,-772.18945,-10.924011,216.01208,131.07617,-328.77478,416.01038,-340.51038,0
148.91418,600.8009,-109.84125,-559.83527,47.11328,-873.26135,202.99463,884.93445,711.78174,736.6476,1
231.6366,327.35083,745.37476,-68.01953,414.6388,461.92285,55.22461,-964.1876,-143.52612,-830.64874,0
-519.048,619.2882,-813.73804,-598.3734,954.4724,-707.1046,673.24475,295.99487,594.51294,-29.957397,0
-959.03906,329.37708,-391.739,134.25842,-75.96619,29.902954,905.96545,-872.3546,-24.069946,529.803,0
930.01794,27.060791,-736.99426,-926.02716,358.2428,-714.18475,769.6085,-508.88696,61.826416,-7.482422,0
-409.0443,589.4131,-18.476074,335.01257,-295.03656,456.3374,431.47913,-343.805,-908.8457,-277.8567,0
-251.79974,349.807,404.22375,-10.661377,-827.0634,768.1533,411.79907,835.37036,-611.09753,300.0006,1
970.37756,63.406006,-769.49915,825.7521,-559.61554,-793.8457,-260.10052,868.31714,-869.25696,-319.75403,1
-32.982788,-68.07245,615.3032,443.77527,692.1814,757.4719,577.9287,-472.8203,596.41736,521.7583,0
219.9928,-612.2846,312.54016,369.43408,203.4928,-319.63837,-739.0852,90.1272,-395.06366,743.0674,0
206.95947,-760.30597,419.61597,861.8312,-926.83234,-446.70386,782.83435,211.18188,696.6271,109.346924,0
-735.9011,258.20923,943.7185,377.20374,-657.7429,-626.63293,-123.119385,-982.19226,-516.0028,-591.1462,0
-485.97443,105.29907,125.090454,85.45203,-870.5978,-701.0321,293.20728,171.28479,-984.60333,418.7246,0
-386.9107,641.02795,157.97119,-136.39343,-0.6850586,-728.30695,374.14026,361.6598,-531.151,461.1765,0
-881.9105,650.86975,195.01807,448.344,-616.7567,-135.36218,176.50867,568.5028,-89.20831,631.6293,0
709.438,-304.31018,260.89087,-801.35,227.49805,-396.7199,-789.0482,246.53345,-985.36896,-382.9978,0
-583.86096,492.84753,796.64185,-360.47766,300.3999,661.5641,282.6123,-606.66266,742.05273,-51.34552,0
353.93103,558.7964,-723.83936,723.9093,788.2053,-623.3524,256.62378,-116.895325,157.27844,239.58508,1
-295.87347,-999.03314,-146.97241,-185.15015,411.77673,234.21509,71.565186,320.0149,288.47815,785.29065,1
25.929565,-283.3343,890.78186,-338.79266,659.29565,-208.23889,627.16406,448.29016,-304.807,364.0437,0
-785.61975,872.39,-11.828735,-817.0596,623.75195,25.499756,827.80664,479.97742,975.93994,-686.4843,0
100.89441,587.8076,-374.03314,-583.7744,-968.8716,559.5316,25.95166,849.4232,592.5178,-698.93536,1
-138.77759,80.386475,-367.75104,371.88867,-573.82275,571.77844,-759.3507,-685.4027,-760.53436,615.359,1
-29.633667,141.22852,493.76636,-634.27246,133.82593,-565.5489,-906.3586,-904.3604,597.4877,414.25342,0
-244.35199,-631.72815,243.36987,-724.1412,928.0924,-441.8625,582.7667,122.17114,133.51636,-48.819275,0
-115.96265,894.13196,745.2057,515.9094,615.7936,844.9486,-820.28296,361.2516,-991.22473,309.2301,0
20.619263,-116.85077,104.1449,-214.35138,-315.64862,-349.26746,-217.10455,-318.1823,897.30066,-805.7551,1
960.5112,462.66174,473.9076,-969.28314,382.9812,-601.3756,-331.19073,499.71558,-725.28906,627.6467,0
-278.2669,280.32544,-534.1622,-175.08142,-877.94244,-178.15875,565.90454,-583.00916,-409.33893,344.4867,0
-747.2012,981.90796,809.87964,-447.20367,810.32227,244.604,-471.8988,753.1279,-325.2978,906.8795,0
823.72363,678.1018,-60.184082,443.8573,33.9104,994.58997,522.8469,-46.108948,-863.2222,208.20642,1
-993.4509,-833.5191,-778.64703,-523.9209,-948.7555,792.827,-912.15625,-298.98914,709.1373,-453.76904,1
991.4651,203.96606,975.4761,364.63135,76.26965,-741.85376,-524.44885,-364.85913,141.1344,-183.25262,0
-686.531,550.5287,-961.7449,-122.17981,-201.90607,-879.8326,225.20862,103.47974,13.505127,813.0491,1
774.8406,-452.95667,15.768066,-671.9555,492.9442,-359.4995,-185.22803,566.6649,-298.10547,956.04724,0
-760.6596,526.15845,719.10925,679.24744,285.77136,-464.14392,92.408936,-782.29205,-385.57843,-972.74457,0
-749.94916,-82.0116,485.89685,858.4137,381.41797,474.7865,617.8694,-894.20544,85.04248,290.27637,0
-804.5084,191.79578,-396.1488,777.7997,582.8307,-766.24054,-686.7793,-597.06104,159.70215,580.3473,0
535.6327,-883.66724,-852.26697,643.73987,-273.5738,756.417,291.43665,-658.80316,608.34143,986.6074,1
824.53894,727.09595,928.26013,380.26538,-721.2571,-273.3578,167.74207,-621.8828,381.5763,275.01965,0
759.6687,16.625854,-458.08173,620.8386,146.50146,562.14185,-763.7454,70.30176,361.36926,484.48718,1
-14.337341,28.600342,-278.59808,564.95593,552.9835,837.6212,-306.5713,-642.4568,-508.41153,614.1295,1
-974.63586,708.54004,-758.3974,-939.83295,832.3087,-411.53735,596.39954,47.484253,484.59155,-898.38873,0
-448.36316,-329.59467,865.6885,212.38196,301.05115,-583.4019,851.15,-536.2174,-542.31006,-877.1952,0
705.37854,762.43445,-543.79553,-537.33606,501.29456,-834.3351,-468.7126,856.33215,638.63855,-469.87103,1
669.28674,896.6953,-930.1451,867.7239,494.48303,-345.46826,-61.790527,303.38782,-821.5286,-444.92426,1
990.99414,640.7041,150.53943,-89.00128,351.37585,715.05994,-361.1114,-348.08887,-984.34906,-49.566223,0
886.99756,-691.9376,-211.63287,-165.27997,266.3805,885.9951,275.97998,-610.17957,-553.5544,-83.511475,1
-969.5861,-863.4347,284.11255,-339.79742,-32.899597,540.8529,-839.6991,-775.9847,777.76855,-523.77545,1
-882.64606,-828.8792,216.46802,849.42017,-659.08325,100.53479,858.0054,-790.7101,281.739,-373.26587,0
211.18091,895.75977,-972.6727,-792.26794,-85.08893,-915.6145,-589.67645,349.97144,153.53247,-56.651123,1
779.94226,-139.00482,398.27795,43.58435,364.7467,25.931274,115.12451,149.05042,719.5049,-148.59174,1
174.91406,562.9862,-124.18817,-149.40442,-640.1492,317.32617,-494.37595,-764.3605,581.181,666.2694,1
-341.20032,838.84595,206.06775,581.3307,-549.8042,-398.4621,-762.62744,244.02893,-551.17554,-950.4066,1
998.26,-106.30438,-538.977,817.24976,444.24695,-188.28741,901.5471,985.8352,-741.48376,709.8213,1
10.949158,-228.33087,482.02417,338.9685,804.55664,-72.54889,588.1272,-253.51569,827.81726,114.03284,0
-367.8369,-716.783,544.73425,454.5514,-610.381,198.57507,500.5652,500.47388,-757.7722,460.25732,0
-723.0898,919.1881,-20.468567,-703.22217,-303.22668,-644.65454,654.15784,-115.27637,739.1277,123.24548,0
-837.7418,-410.99377,186.9729,655.1282,-683.7449,213.203,159.82507,960.3164,-164.74231,828.4053,1
371.03052,-257.268,-100.80237,922.82495,202.25122,279.38354,-304.05078,-149.26648,501.9204,680.00696,1
736.39514,-141.86047,-608.5781,728.11255,-379.39484,323.9381,-697.80365,-853.72577,408.99756,279.09192,1
968.9359,833.5737,785.55444,752.734,168.47705,-609.3102,-204.13037,42.909668,620.9575,78.201904,0
101.00586,-378.99866,-340.7444,246.25427,-591.15625,52.71277,24.68164,228.8081,27.808716,-945.18854,1
-538.65186,-286.7198,333.56335,-394.33966,-341.40674,676.45593,-652.5426,888.897,-469.70868,120.12988,1
-403.77045,773.4452,821.83154,45.015015,-44.341675,-480.62494,600.00305,369.03638,-723.4355,447.95068,0
-692.02466,826.2018,-750.23285,425.53967,757.0187,274.82092,-812.69794,-815.1199,-321.4417,298.9253,1
180.4115,-256.46747,-725.3856,504.3158,-559.48047,478.1726,-418.3717,-509.25616,-462.39014,774.7064,1
-597.8688,124.31091,-278.8767,598.0183,60.664185,439.25073,-458.29852,-188.50568,304.81116,265.83105,1
587.7993,-374.71655,299.16003,511.19824,309.39673,163.5957,849.45935,912.5591,621.74255,815.1599,1
-253.80774,-962.826,-734.7368,-232.70856,431.24292,321.2185,-256.52228,-77.148865,-931.72,19.640442,1
68.95813,260.70288,536.9414,-918.27527,-481.9182,624.1057,-127.14856,-827.8474,128.521,-92.19531,0
-760.042,-675.0796,-230.87604,663.41296,-351.3698,47.563843,270.03772,-745.9948,-677.59204,85.706055,0
-678.3669,-137.32849,868.25244,513.03406,633.98987,896.1072,-780.4069,329.37817,-805.5939,-376.85504,0
-301.57227,-670.3478,-631.4001,-750.5394,482.17737,-351.01086,-938.03046,53.514893,262.9574,-905.51526,1
-809.51184,695.1196,-48.624634,-858.4613,306.50745,-643.15424,903.92065,302.86426,-617.0508,989.8186,0
-657.53516,-529.18835,-519.93274,609.2739,-613.6575,-211.27008,-697.8352,-678.42346,-568.0618,-375.32654,1
497.35608,-436.76868,491.656,-699.1693,-38.33722,893.74426,543.6033,374.63672,379.44116,-391.9806,1
-54.729187,472.60754,765.3363,420.3069,-471.0523,945.5099,-131.33441,520.5431,-876.4398,943.563,0
959.3345,-584.7464,-62.922607,-97.05823,735.0925,139.01868,-514.41974,889.9336,-126.861694,658.8263,1
569.54346,-233.3252,94.78992,592.4684,174.8324,-277.524,520.1327,-276.5374,115.36951,-642.68243,0
560.26917,-781.1876,736.38245,-790.8196,-372.011,-57.758484,61.5907,384.4513,-456.61096,804.3733,0
-605.35046,-219.27759,-330.83087,-297.35187,574.61865,-716.1185,-468.96173,277.6034,-162.82526,-723.53235,0
961.8646,-551.53235,547.7446,-188.15271,-346.09125,-510.15176,-50.314697,-111.16046,411.68176,272.62122,0
-489.90863,404.0022,-631.328,215.95898,447.76416,-436.13495,-35.611877,483.7583,-407.67102,806.9768,1
-426.12836,7.565613,-149.56036,615.70874,340.02905,-970.5862,244.46545,990.33777,979.8445,31.82434,1
741.0049,813.00867,118.73035,-841.4521,901.02515,-153.24591,52.9812,528.4503,760.3827,694.8274,1
748.49695,206.27612,-711.07336,-311.81494,-645.3574,17.849915,278.34656,-625.9713,545.32227,-116.39404,1
-426.62518,-954.1003,-404.96136,893.16296,-812.0902,-414.1062,-744.0813,-45.011047,-962.92346,782.14294,1
-777.61115,529.0299,-231.80273,-760.20984,-746.6174,686.5049,488.0952,-978.74054,-132.32867,-460.1054,0
-938.8901,-768.2966,-63.8927,-52.513794,91.65442,908.0873,465.27612,-679.3453,707.0969,-224.55328,1
400.25464,-651.60065,821.2057,-298.56415,-630.1254,-497.52475,685.34595,10.35907,-43.900757,297.79163,0
224.07043,210.45813,289.81604,456.5741,-96.29529,143.30566,558.5576,-638.881,-303.03076,81.73181,0
357.3661,478.79407,-916.3523,-117.20776,-277.78717,804.26685,966.75244,944.8602,-843.9016,-212.22552,1
-114.4021,-576.9935,991.15076,704.5731,-28.357056,-75.59302,25.751465,-30.467651,719.9181,-264.4018,0
-466.08337,-487.82733,838.30396,525.97546,-535.13525,1.2683716,188.88403,-572.9883,933.90796,444.46753,0
-849.9553,404.24695,951.5044,487.20874,-395.04944,-80.817566,-254.48743,-403.45728,201.47583,20.788208,0
2.3933716,239.29529,530.6251,-788.59,886.3074,150.33484,434.9292,699.44385,-209.24292,-164.4627,0
-214.74036,981.22046,-564.3703,-434.6308,753.94995,-912.87775,-856.80316,-711.1636,864.07434,282.0315,1
909.8314,-866.1236,909.1793,-472.20905,-764.0951,-540.902,-785.2754,-404.57025,584.5321,-216.8985,0
651.93506,357.4917,-189.46765,-658.55884,-683.2745,-504.12305,934.1804,507.61755,-149.19281,628.18884,0
230.02283,-136.68054,9.044312,685.65405,759.23816,314.4574,266.57593,268.26318,-805.2753,-676.6339,0
-988.825,657.85754,71.298706,-936.1256,180.77002,-812.53613,-560.906,104.774414,83.00598,745.26025,0
-693.5475,-911.4536,-426.82605,-665.86914,229.30115,796.0272,768.79565,-187.15155,-62.787476,-25.966187,0
43.597412,212.5,982.052,351.7876,-829.43494,-648.1516,53.311157,-616.6942,173.22144,867.90405,0
-175.06055,-573.23694,696.224,-766.94525,981.68164,-691.85425,-479.1692,-152.31787,-581.36597,515.3562,0
227.73889,-122.72693,-484.06213,-369.7506,949.24756,-854.3921,861.2284,-970.0873,-345.3407,-899.31067,0
825.66187,-625.17206,-522.7234,637.6531,995.048,-49.617188,-781.68823,392.97827,-384.18524,539.5282,1
352.47693,16.894958,936.23975,-821.79614,-388.0243,-114.03607,-393.41846,-118.51666,-459.92944,-264.61792,0
147.4513,-772.7792,282.35352,-229.3559,-96.03644,545.30457,323.3009,960.7711,873.91406,-615.5453,1
-122.35376,420.3921,-668.57025,-85.17035,210.55554,-944.4541,263.2422,973.5322,-712.45044,-21.853516,0
292.9408,571.4374,844.5615,-413.36725,-10.741089,853.58875,220.47961,665.40466,237.6571,-258.258,1
108.971436,373.22302,-299.83563,786.4581,763.34436,-429.1712,-703.35547,-882.51886,127.647095,-419.38287,1
-888.64233,804.96045,-130.83014,176.27905,-838.1108,-569.5928,-648.0426,367.90027,63.222656,-784.89844,1
-782.10315,-621.9132,777.93445,664.9971,-568.59875,-902.7352,364.19385,364.99524,-604.34216,-738.6214,0
916.4525,-708.20856,62.867188,612.7905,-260.5876,-186.67706,-162.15149,-614.73486,204.06348,404.1765,1
-486.1557,596.49475,705.2854,-969.85925,481.30554,-163.29333,-326.2873,-858.57996,-985.1041,-490.5343,0
-309.73877,262.84827,-429.09625,-189.13269,-590.0774,280.7765,-283.29315,-874.10803,222.13293,700.1311,1
565.8834,975.7721,-641.7743,-618.5305,-592.97925,-832.2008,502.18262,-433.31104,-408.77667,-620.92285,0
869.09827,-636.6308,682.77563,48.307617,186.47949,281.56323,-620.6312,154.76746,46.700684,903.1726,1
772.75305,231.2229,-305.35736,312.87512,147.62964,-212.40625,472.7417,-469.09766,-293.94757,-785.2285,0
