%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 20
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute attrib_3 numeric
@attribute attrib_4 numeric
@attribute attrib_5 numeric
@attribute attrib_6 numeric
@attribute attrib_7 numeric
@attribute attrib_8 numeric
@attribute attrib_9 numeric
@attribute attrib_10 numeric
@attribute attrib_11 numeric
@attribute attrib_12 numeric
@attribute attrib_13 numeric
@attribute attrib_14 numeric
@attribute attrib_15 numeric
@attribute attrib_16 numeric
@attribute attrib_17 numeric
@attribute attrib_18 numeric
@attribute attrib_19 numeric
@attribute attrib_20 numeric
@attribute class {0, 1}
@data
-95.08185,157.44958,417.6045,-855.17346,-420.51978,-452.78882,485.26257,-204.16156,-687.38257,-509.63226,-75.73193,-174.8327,-182.06146,-63.51758,669.7731,-203.2547,-552.7483,757.8468,-556.8453,623.1216,0
768.8065,-360.261,-835.0591,-112.96997,-579.4294,936.1609,-631.0033,522.8755,146.55896,-635.594,101.18616,-373.00055,27.754395,-719.0492,45.49243,-559.02747,835.167,462.80383,-307.15942,-859.9401,1
-838.89606,812.5845,252.63623,959.3855,525.72656,-787.7517,704.2986,-596.7768,9.498596,-130.48816,895.8297,-191.77716,-871.86536,932.6749,-81.26953,369.27844,645.18164,893.67444,123.33801,-112.86908,0
-191.6239,355.84973,85.92261,-40.30945,99.43884,112.03357,598.65405,-885.54486,2.9834595,-839.7695,325.80518,-532.7106,528.73,278.27917,154.33167,-106.777405,-737.7682,85.53882,-535.76843,-592.1885,0
-427.162,-861.2185,-446.14917,483.00793,-726.3685,-458.89264,-722.42883,359.35645,-493.4042,786.849,-411.92145,-933.254,-82.71881,-877.9369,-877.32196,-171.17932,286.7561,-430.64612,232.88623,801.55347,0
-295.35565,947.4114,-71.20233,684.3723,95.56506,709.78845,-905.51306,642.6212,-547.69006,234.08069,27.975342,-806.9727,-517.3983,311.81494,869.0548,-770.76,542.30225,-979.0079,-199.47223,-797.6089,0
-293.55304,-92.62958,43.189453,-377.97534,-379.49976,-542.7837,612.1404,-494.37164,377.745,-786.6094,-438.21234,-819.6059,84.72986,-431.72113,19.15393,-71.27814,5.2175293,-738.7865,689.88403,-630.625,0
-785.9081,914.6787,-281.3996,179.08435,-453.8047,562.7269,-204.97498,784.7877,291.08765,56.679688,-780.4453,-5.4144287,-436.7716,-522.6786,276.73645,-814.12036,-431.89526,239.44067,712.36035,-367.94336,0
88.33862,443.71106,369.64954,824.4663,429.82642,212.54309,-887.70526,234.3346,796.4757,240.68518,46.84546,-140.35516,-396.87512,-402.0177,-245.76514,114.908936,-410.26025,940.8539,749.98303,-852.8598,0
766.0043,720.68164,714.88684,-500.76593,193.93347,721.4475,172.77087,192.34827,-592.8474,-684.4049,-760.8589,761.76904,-130.9945,196.23633,824.34607,556.13794,-712.3335,-974.5418,247.11658,-302.19354,0
834.9481,432.62988,-400.87616,-497.52628,-643.4872,-896.7492,-601.5449,-130.8446,-485.28876,-681.9817,79.67871,-823.0772,471.28625,-766.56464,-309.57013,562.73804,195.69617,-560.5778,-200.78021,-894.8918,0
-224.17133,-113.96918,-933.5702,-598.8353,211.38977,-859.4922,-809.77484,300.1709,-913.7298,-882.4132,-988.61774,-855.65173,244.70435,920.0349,-554.2064,-231.69751,137.05688,-766.88086,610.6765,721.22205,0
-145.4176,-164.20398,-979.71954,701.41284,38.52466,-776.9293,-950.8487,-969.3785,827.4319,-921.8868,995.77734,145.9928,797.5856,-610.64233,26.707764,550.39453,-545.0476,376.95166,40.999146,437.23682,0
-746.9148,-925.4333,67.11133,293.80115,-660.08435,-593.2854,189.14087,-812.51404,277.396,908.3633,-803.45605,152.26624,831.46216,852.78064,-838.733,-881.9448,595.8087,-514.8253,968.4706,-836.45337,1
-308.52222,303.84778,-538.2053,-476.4931,-924.7157,887.2092,-688.61884,744.3766,93.611084,634.14526,972.63525,-342.5672,-165.87238,-33.1239,175.97107,426.65234,-443.50446,-960.4246,272.5548,828.8081,1
-975.8519,802.66626,458.3225,136.22034,-87.26257,-608.15076,408.31702,497.97803,636.8667,242.55786,-824.34973,-446.67047,915.2339,-925.3219,-655.8291,161.34229,-814.6657,949.0089,371.17163,-406.18854,0
-417.61847,-33.917664,-183.75385,-686.2033,-386.87744,859.5991,-275.33337,-449.9494,883.74036,-269.1181,-181.58301,277.9973,-717.9501,477.38318,-654.7119,-69.192505,-132.2873,87.428955,-553.8003,-810.49194,0
-609.7942,-94.98047,-276.8139,-461.0442,-167.19702,-787.35266,325.24365,926.89355,-328.16492,36.735596,316.50684,-173.80157,-355.98242,-50.561035,350.98083,275.82312,730.6449,822.1914,750.33215,63.822266,0
-204.03015,-19.477966,965.9938,116.24341,858.0984,16.307251,-895.88196,-631.44324,-675.7486,632.7612,701.6665,-78.31354,688.25366,329.11328,264.198,122.59619,166.63208,-523.94507,-789.32007,359.77393,0
-459.28418,-610.31177,-182.08862,-173.14941,75.65198,380.8391,516.91516,282.979,-196.74005,-561.7539,-534.07886,926.48645,-315.8319,-801.72675,709.32544,898.7114,205.69067,160.43555,429.28162,647.81934,1
-174.58398,-272.83136,-193.65973,407.78467,-663.5018,577.91284,-172.17926,-614.378,-290.84772,-868.2776,17.366272,900.32983,-746.1232,409.25305,-493.6028,679.9109,-944.56256,474.11987,-872.05756,-201.78107,0
-457.33643,-184.74084,-714.40295,321.27087,-212.37616,526.0676,235.11731,633.05896,668.7648,942.7344,-886.56903,623.78345,-613.89087,-476.6803,-440.39282,448.81958,-17.371277,-819.2221,-905.40576,404.62122,1
504.42004,27.259033,561.29956,-381.84204,223.32947,543.6681,873.854,-290.63263,-50.813477,557.5978,-915.3363,361.50098,874.82336,94.39502,350.12415,822.1271,625.57104,160.25793,760.63086,757.9502,1
-774.0591,822.9049,197.79138,-400.5089,549.71387,574.495,391.50647,-462.93048,485.67615,893.11914,-828.14557,-332.5863,-470.24268,-836.6728,-454.5219,-559.3801,805.3374,-327.211,-326.55963,520.0691,0
617.0127,271.33386,-912.7208,-556.6975,-440.88086,-539.7478,-447.74225,-940.25275,-71.170105,-826.1173,-128.42657,621.5729,-265.33875,322.14905,622.552,616.8524,944.73413,-718.1477,-674.37854,959.5895,1
-214.84558,-43.835754,869.1239,-10.933289,-122.60748,-234.09167,147.7915,881.35815,794.5569,992.855,-180.026,-461.25848,-780.0288,-735.6007,-151.52197,-201.86456,-692.5164,650.62915,-937.8648,-112.421875,0
-928.553,-161.06744,359.98975,460.15332,675.33105,157.9347,377.25684,-752.338,341.43616,-158.30695,-558.0299,401.7273,270.19995,-143.27625,473.50256,-72.08887,436.10083,858.56836,108.91174,268.81152,0
418.17712,401.25427,-209.67743,-944.9976,526.69885,392.14172,806.32947,-681.93774,-596.4575,966.28955,-647.33374,-952.1619,2.3364868,448.61523,-437.84802,876.47205,-604.5407,-121.23865,151.19495,-115.38544,1
208.48816,692.7269,-160.10443,-949.36115,648.71326,-413.04382,25.057617,-298.44366,72.84497,-665.2766,320.18384,474.7312,-169.93835,381.28943,-476.20605,762.3772,720.05554,-586.5503,-662.8264,-613.78894,0
821.756,-219.27179,724.9241,337.53186,676.92004,639.62134,-803.5496,818.37915,853.7987,998.9264,-516.20905,532.32043,-230.39838,-536.6617,100.95703,-801.1962,-683.5009,404.1339,92.215576,-397.09357,1
314.41614,529.90515,-88.4837,142.69568,-895.11163,386.94373,-177.47247,-200.68536,703.7645,-811.9806,468.5111,-269.70813,846.55884,549.93665,-666.46484,-725.5333,988.76807,-785.60956,-298.71582,57.31079,0
864.4874,633.2899,-585.0038,98.32068,560.17163,418.85132,-748.18,347.54114,226.40735,-909.5912,-952.8489,916.17566,529.0741,-705.9729,-160.72833,-583.37305,732.29016,-272.35437,251.88416,-709.79724,1
-90.94714,373.61975,-908.1049,-223.88818,191.50098,-677.83167,-287.92902,-736.73254,-798.7599,463.3761,-927.04785,166.80396,-158.81146,-367.9591,-364.3211,184.10388,-516.08264,408.79602,-772.8528,-189.47491,0
-742.52673,-287.4223,841.1793,-667.0962,-391.81195,-436.35065,974.1575,169.30603,610.9957,953.03577,-459.16296,-613.61597,601.2921,623.35815,675.82056,501.09106,618.3883,-252.29498,-201.5625,261.39307,1
879.12524,987.31165,203.54309,1.0123291,-958.7685,-784.53754,138.01501,-623.8793,369.5232,-685.8264,832.48926,-182.6997,-915.94147,-118.15167,-719.8546,867.9723,147.87732,434.245,689.11633,730.8884,0
-457.02966,-262.26868,482.36267,807.1714,686.6394,282.9458,478.6162,787.77783,-943.5766,588.6218,460.2666,-54.848755,320.28308,-980.524,718.82654,-326.7779,-690.2476,108.697754,-634.12103,36.799805,0
27.27893,994.7218,207.17493,-883.20197,544.9916,-486.3954,799.8153,275.61926,-869.34814,732.4652,-52.782593,-882.5801,-772.44385,-733.90735,-666.1692,880.8634,-981.3225,587.96375,-738.66626,277.36475,0
221.34583,-271.4472,-479.69373,-624.2854,487.28406,247.95923,-683.85675,-965.6325,323.8346,176.51538,865.23376,-404.43604,805.72034,736.1814,-212.79785,-919.1488,512.7085,87.172485,-258.73315,-34.54419,1
-892.9469,88.40527,889.546,759.3519,755.6129,-883.0117,-282.60425,85.7605,-794.94446,361.12842,-499.36026,723.2042,-265.42712,682.45703,281.81177,-834.8637,-560.94934,137.92798,602.29614,651.5464,0
336.6494,558.0752,434.52234,339.84485,-351.72968,-802.43915,-231.8717,307.71033,262.3933,405.58557,126.27991,-581.51917,-122.70575,507.86975,923.0951,730.0576,-396.3413,648.5608,-979.6138,-908.8202,1
-85.87012,-790.4427,101.705444,-155.67609,-257.65936,-393.61584,553.9353,142.36523,-737.50287,753.8915,431.44067,-713.4643,421.59705,301.69385,-224.9425,-293.9007,-350.12122,858.4027,67.96118,-274.44092,0
341.11865,855.35034,-67.27252,-896.90247,672.901,444.63843,-691.3446,474.3468,-871.9895,882.99207,-704.303,298.47168,-318.3954,-777.9659,-388.90234,-321.0575,-965.1561,807.23926,177.11768,519.26245,1
-495.8291,81.96655,-257.02435,-125.692566,-783.55383,-500.38977,641.41296,-929.1751,113.66406,966.0487,790.04956,196.03003,-63.013123,166.2124,-130.03455,891.1283,838.35254,-627.26794,248.70593,-963.0176,0
558.9247,891.26965,662.1786,-117.96533,217.172,-833.725,-70.330505,-562.0149,-334.6228,752.54956,-951.52167,-443.38397,-898.1073,-147.85614,899.43335,1.5441284,167.47607,922.7517,-508.18604,-958.4249,1
-892.4472,982.90576,-814.0265,617.7201,748.27,670.9219,654.22424,973.8308,-987.27844,858.6776,475.30554,791.19556,-505.26205,677.9519,-794.97156,330.3313,211.15369,-813.80615,525.4508,858.59937,0
69.475586,580.22925,-352.79395,-269.84314,816.3976,-139.44666,524.371,885.1544,-726.3839,155.4989,638.5276,-752.0246,520.92114,533.71094,-881.5647,529.7063,-647.4492,64.99878,783.999,-722.08655,0
811.3153,133.77429,-662.0178,-332.7989,896.0077,565.93335,-623.81885,-513.09607,-358.85986,-0.83203125,-853.4609,57.670654,684.05444,-891.6542,59.949707,-603.4253,162.9751,791.72974,840.2606,850.78845,1
-669.4132,230.45178,-101.74609,632.7388,-378.765,-147.20172,-975.85004,-784.939,75.8634,-333.50122,815.4398,-618.4491,-992.68396,166.35876,-608.37537,-119.286194,579.6526,-918.78906,894.6996,91.390015,0
578.63293,593.30383,-966.01044,-114.66254,66.55151,344.88477,-493.79105,-40.466736,843.1105,-459.122,-493.62003,-688.6459,675.04016,763.1957,742.516,242.6814,-889.3091,731.36316,376.73596,-695.6317,1
361.83337,-824.22095,137.74329,930.4,213.42188,234.07092,-515.62756,-838.53656,-786.90656,-662.3508,147.1648,-179.46198,495.68408,424.7024,634.70654,778.50806,-485.93378,-502.48392,363.72437,-464.31384,0
676.12463,-963.8604,-43.296753,-754.4677,428.70093,-412.93427,948.05115,519.7377,-317.1433,-35.271423,649.60547,879.239,640.8191,-64.73633,248.54199,553.615,63.48694,996.11975,345.50708,481.71057,1
808.3937,-78.25403,88.06763,-170.77716,71.53674,114.72522,-185.66699,114.37488,182.50073,-516.64056,693.8685,-879.3076,30.815308,560.8574,237.79163,176.29224,242.50635,887.91406,-252.7992,-908.0231,1
-920.6884,-700.3892,778.8561,75.82654,699.0521,689.20935,529.29626,-720.1365,894.1626,65.54883,673.3419,284.76233,-283.59998,277.39832,640.1985,-208.53833,-500.73325,647.2595,570.1427,63.93103,0
705.7008,-61.250183,-732.96313,-744.76794,757.09766,575.8419,346.68396,-350.59247,540.7478,-161.12616,-521.6981,-935.38196,-353.71252,-118.61536,-873.84045,188.34229,547.7777,-156.52911,520.68396,453.34204,1
-73.46222,81.50159,-276.8863,-786.51215,120.882935,590.6677,-404.9618,-558.57074,-707.57776,-934.01575,243.92957,-54.51465,-685.4038,729.0033,-911.9624,-808.978,-382.3559,41.63623,68.78711,-788.02814,0
-734.7899,-264.87372,-263.92285,-188.95416,391.3092,-798.65045,-58.345703,-727.4282,-207.60498,225.26697,697.99146,149.7915,-52.220825,-718.51245,394.87256,-661.166,32.67749,174.5459,13.148926,614.474,0
-408.33496,671.6355,-765.10156,-921.8214,456.34143,-41.817444,-578.51715,556.8312,219.52625,240.78235,-684.23315,890.9142,-880.6864,-371.33478,22.025574,263.82593,-460.16443,543.9946,326.8352,249.38953,1
-498.40115,342.94556,-253.4956,92.51306,492.7727,573.64746,821.37256,-111.65918,-216.17584,353.72058,124.56433,-211.867,-28.589478,-280.72766,-787.4436,135.49854,-86.543945,478.86267,317.17908,-475.50348,0
-554.1456,-899.9136,963.4385,171.5149,-687.7462,463.06335,894.81335,705.7212,-408.10095,934.26514,-302.5562,-491.72443,576.5193,145.75012,336.8977,-931.6165,-474.2364,-890.9807,455.96277,-525.3424,0
-978.29144,-150.65924,-270.8194,-876.8515,-253.53107,615.5419,-170.39716,998.7958,422.96594,901.89636,-364.48212,-525.0613,387.4187,12.884399,189.65771,-524.07935,-196.85779,-291.7622,-379.3357,-939.29346,1
878.74756,-415.1731,-253.64026,10.830139,619.8624,-716.4154,-599.3729,843.871,-378.0028,353.80334,660.4778,824.058,203.20337,663.7827,-902.85315,4.482483,778.6858,-384.05438,-65.17975,-889.20056,1
-204.45691,-893.8198,572.86646,164.17749,-225.6701,-838.6923,312.2102,141.66077,45.147217,495.2152,323.7505,-315.0146,-380.51575,843.3331,906.4912,894.29004,-694.9482,-133.22089,905.31885,581.0508,1
649.3594,661.62866,-206.8722,4.9556274,588.80786,465.41553,369.25586,-917.6667,783.58215,-977.89526,-714.0353,329.13293,-465.35303,248.41956,-313.0418,-610.6525,-92.340576,-661.4512,-873.29614,900.16296,0
229.63428,-749.10187,636.5831,658.00464,477.70862,-360.31055,-686.3351,-424.95593,245.36792,-274.14417,-869.8387,-246.3794,950.0176,345.81763,796.39014,156.42041,736.7888,-526.6336,-542.6652,813.1505,1
-863.0041,-120.97443,762.65674,279.82898,-44.335327,-727.1052,-577.7166,-845.2865,-908.9197,271.12708,-255.54218,855.2678,-969.6927,-167.16974,850.4026,-426.52948,-381.84332,-566.68054,269.51758,352.14832,0
-636.9104,171.29456,441.29456,-437.08344,-977.93915,-748.3474,-715.1007,-283.30627,-502.67795,-157.71338,444.63525,500.65076,-818.2782,-827.6344,-920.7284,210.84631,-194.94812,-78.7735,-864.51996,337.68665,0
562.5082,-558.84595,-69.60571,961.74585,-152.6518,163.96191,-434.4301,-169.63568,263.34216,660.43066,204.38611,-489.15787,-241.3656,253.29846,-432.79816,853.9286,-298.85895,828.6411,133.33752,-848.2966,1
-493.36868,-452.8828,486.22473,-163.16602,-965.84766,-474.30133,-2.1694946,-654.4162,379.47314,242.1416,620.724,-145.16034,-74.258545,-591.40063,-59.07141,3.8119507,-448.44165,-632.58405,-158.04364,-576.0421,0
750.19666,-318.7202,-859.8019,926.0636,-920.30084,-478.4408,374.0996,531.31616,842.11316,702.7811,564.32556,183.58069,-818.8695,767.85425,-790.6232,942.9978,890.91833,-602.2191,40.890503,-263.60236,1
144.94275,601.2383,135.12012,327.9226,-917.89844,-366.44385,861.8596,-926.35803,-271.50098,-598.74664,-150.66473,236.8291,-913.28955,227.43884,-346.63696,165.96558,-609.59937,-714.9769,-858.6715,475.4237,0
500.6759,-251.17279,-263.68646,-480.82556,-788.43665,774.31494,613.9614,910.7544,835.52966,-220.18384,704.4353,-381.88416,-144.03467,190.7522,924.0928,249.8783,662.0747,798.5067,-553.7387,549.88745,1
422.6317,-806.7615,17.771484,-170.12177,8.573059,-650.94006,337.6621,-904.5696,-459.58337,371.6565,336.7439,958.2964,615.0127,-337.44385,831.4713,-921.43176,-442.85547,-689.0976,-527.1637,843.04553,0
-854.98413,-607.278,-829.2331,-738.44556,174.67639,39.321777,246.77588,650.8584,956.95154,-369.4115,-547.6279,-423.80792,381.45935,-724.39453,688.0128,-266.65778,535.81396,-137.85779,-232.86053,979.58655,1
34.12549,-611.78845,892.1067,559.6963,-812.5684,-966.9678,-356.42084,723.5947,939.69995,481.37268,232.23706,-604.84204,-903.43353,384.39465,-478.60565,-672.96704,-210.01703,521.75415,901.4043,264.23865,0
-649.5321,223.85901,-518.5135,39.706665,-200.3338,919.8229,261.88037,237.81165,29.442993,-704.20404,958.9927,87.32349,399.74792,-520.0084,978.47327,583.1167,966.0066,-85.12726,-334.08167,-513.64825,0
837.8076,-866.40106,412.16785,815.7396,274.172,526.97546,449.92615,-282.1101,36.704346,-631.2095,-749.29565,-807.3657,250.44592,-138.43793,-684.1547,-950.39465,-436.7409,-228.63977,-147.34094,-314.75427,0
748.09155,-660.4907,336.46338,-205.19232,-941.51294,-409.38312,-718.41296,-28.20105,626.21814,900.5145,-320.83826,-702.28174,-19.061646,-255.66211,506.792,-512.1852,375.26428,-85.88428,-525.04047,933.99866,1
14.712341,176.87183,-252.71606,-926.0835,-479.5655,-661.60657,756.52625,-84.399536,993.7075,-15.54718,435.4884,259.9878,904.65247,-209.58649,-808.2725,-811.00183,-306.33105,221.79053,777.2683,724.74756,0
452.59326,692.47815,-160.73541,-784.1306,-656.4042,-196.00464,384.82288,969.8002,-482.64252,158.2428,-347.02795,-74.7171,208.07263,-582.09576,-40.97632,-252.77283,-588.65076,-217.23438,961.3347,-373.54114,0
92.08496,856.86816,497.75317,279.78162,222.9209,-999.4515,-351.21344,171.16223,119.883545,-306.9364,-993.19446,-187.25397,520.3468,175.63513,265.35498,154.79248,-360.54205,-298.60846,189.91418,-463.48016,0
-955.31165,87.825806,791.2118,445.23218,604.1847,-50.97467,94.46704,418.995,-6.8858643,-20.925232,282.6942,828.51733,283.20898,-35.3291,189.47375,986.78577,-5.7645264,824.1288,-873.6421,-939.60913,0
-347.875,901.6011,852.34546,-405.62793,-622.97833,989.47217,127.624756,112.80249,-684.483,-891.473,-258.94904,220.22156,834.85693,-55.359314,-839.412,-95.582275,-687.0774,-977.63104,-971.7882,-671.04895,0
-913.6986,189.96521,605.53735,304.198,-340.21844,796.9888,-26.302734,-161.40912,-365.88202,64.80835,-699.23474,697.1144,974.9325,581.94727,-187.71631,732.0138,-775.8703,600.35767,-764.7804,-98.94214,0
-953.77954,-134.6518,432.93982,-648.40784,-894.53253,81.03662,-291.43835,724.0082,-314.22418,794.8314,826.29956,-83.855835,693.77246,478.59558,185.1958,-49.475647,726.53064,890.7783,-223.11249,299.2339,1
-261.0852,422.9474,-431.1704,-953.38165,511.53125,-934.20807,-223.344,-392.11505,-401.20795,-126.19287,124.13013,-627.9242,727.61145,-635.4869,-363.6004,-399.22717,720.76843,157.20068,772.03625,189.28467,0
-65.010254,-662.1632,-228.39264,-515.04315,-67.68164,-469.09558,985.29175,257.63635,644.3501,465.59033,639.3163,130.21436,-357.56293,942.8772,-989.24036,302.55884,-707.0282,541.7351,-697.47186,240.04053,0
-444.61987,-853.2515,645.0825,148.24805,971.4696,436.15662,-401.24756,-481.62463,-1.7062378,838.42456,-709.7517,803.1572,-747.2937,147.1029,-110.76233,371.12073,464.30078,-22.124268,515.6277,287.3064,1
-25.559753,-441.6646,865.4535,181.51001,-527.3984,960.1658,853.04236,490.47815,327.27246,-184.94672,389.38696,698.3927,347.15564,799.78796,-948.57135,850.35693,-900.5483,-267.34344,844.214,-423.5028,0
15.503174,-7.630615,517.6581,-860.3204,430.1045,152.40662,971.9093,-392.26782,429.29224,217.80457,170.07788,151.45544,-77.55078,-341.95026,674.35815,-317.40802,708.0713,-451.11633,-568.666,-428.67926,0
468.55847,-432.53485,-245.469,20.726318,607.9121,329.47607,-412.9626,826.0901,-362.76825,613.39905,74.283936,709.73755,416.42297,-613.66833,236.84009,-802.4346,976.54126,227.34924,-894.6522,-908.73175,1
875.7167,738.56274,64.478516,-9.332886,82.61267,-159.33911,-649.9314,33.441162,-765.1043,-531.13025,-346.65002,44.948486,786.20337,116.896484,608.4608,-371.2859,33.614502,-79.42761,574.18494,378.557,1
-691.35754,529.54407,568.1372,-643.7876,-281.7138,-115.491394,-528.626,253.70386,738.692,199.12305,-306.32343,247.6018,692.49084,939.86426,374.51794,-547.2949,681.8949,-596.2471,891.9934,-904.43677,1
903.15186,-387.00366,961.7566,53.65625,-566.0306,-322.753,930.2698,-756.0669,-435.95923,518.3119,-998.55524,-505.1962,529.81506,908.7915,-916.9863,998.57104,118.17407,-854.73566,-301.2652,-783.3253,1
19.690979,358.27576,984.807,-801.9825,40.66382,455.53137,-826.3718,-328.97247,-675.8703,-998.6675,165.30225,-16.995667,-416.41504,-45.564514,-202.93958,985.6881,-980.85175,-881.8456,243.03479,-696.1205,0
64.42175,400.67017,-388.42023,-925.67017,-596.6793,-459.8537,-745.39,205.01062,799.6559,-181.60504,563.18384,-519.7355,198.27234,-531.5228,95.82898,425.2273,285.05835,975.75977,770.8751,-256.69666,1
234.16028,278.59436,-448.68427,353.36694,-275.75128,993.92395,560.5,-421.24792,471.70142,-775.2385,889.20703,-122.01514,-492.9178,250.62952,489.43152,657.6024,212.31018,-541.3158,-502.53088,-829.7073,0
-260.57013,242.39441,88.658936,276.9823,847.91016,-723.7157,-461.5976,939.3861,425.91138,569.3844,548.84863,-290.07257,1.9807739,6.6868286,97.89697,198.82532,-592.8538,-292.97095,-923.0642,523.5366,0
-586.5989,457.48096,-193.99786,83.63135,653.0814,728.444,-850.1888,654.5729,414.6554,330.31738,-594.62854,756.7583,13.963928,-358.27972,-608.3342,531.5746,-644.04016,-479.09332,244.14648,944.1072,1
30.51477,506.14502,301.5542,32.5365,-173.1242,717.47754,-830.15857,137.14148,-95.1297,-8.585144,557.74097,-432.77448,-973.0291,-788.23914,800.79114,2.1676025,-766.14636,543.9054,-874.60913,-926.8078,0
137.08972,336.56055,651.72546,35.343872,606.13635,-175.9411,-105.83185,-785.45844,-957.2019,-556.02716,-909.9684,-997.5216,664.8551,578.9518,72.30298,-427.47546,261.56226,-161.68091,599.26794,202.67993,0
-262.7556,-385.89325,63.69214,-882.9859,-574.77405,577.8512,-673.509,-905.0759,632.84863,-971.3911,-945.40656,747.9265,169.34839,559.29553,389.958,326.59656,-288.12408,-622.40857,-963.52185,195.65234,1
